,year,month,day,local pressure,sea pressure,total preci,hr1 preci,min10 preci,avg temp,max temp,min temp,avg humid,min humid,sun hours,date
13906,2003,1,27,1008.9,1013.4,46.5,13.5,4.0,3.8,5.6,2.4,86,71,0.0,2003-01-27
13907,2003,1,28,994.1,998.4,0.0,0.0,0.0,8.6,13.2,4.5,51,16,8.4,2003-01-28
13908,2003,1,29,997.5,1001.9,0.0,0.0,0.0,4.2,8.8,0.6,24,10,6.9,2003-01-29
13909,2003,1,30,1009.8,1014.2,0.0,0.0,0.0,3.9,8.6,-0.1,29,16,9.7,2003-01-30
13910,2003,1,31,1011.6,1016.0,0.0,0.0,0.0,5.2,10.0,-0.1,36,21,9.8,2003-01-31
13911,2003,2,1,1015.1,1019.6,0.0,0.0,0.0,5.1,9.0,2.5,29,20,9.3,2003-02-01
13912,2003,2,2,1015.3,1019.8,0.0,0.0,0.0,3.6,5.9,1.0,41,29,0.7,2003-02-02
13913,2003,2,3,1014.4,1018.9,0.0,0.0,0.0,4.9,8.7,0.9,43,25,9.0,2003-02-03
13914,2003,2,4,1014.9,1019.4,0.0,0.0,0.0,4.3,6.0,2.8,52,36,2.8,2003-02-04
13915,2003,2,5,1011.0,1015.5,0.0,0.0,0.0,4.7,8.0,2.4,60,41,7.2,2003-02-05
13916,2003,2,6,1015.5,1019.9,0.0,0.0,0.0,5.2,9.6,1.8,42,19,9.9,2003-02-06
13917,2003,2,7,1019.0,1023.5,0.0,0.0,0.0,6.2,10.6,1.4,47,27,10.0,2003-02-07
13918,2003,2,8,1016.8,1021.3,0.5,1.0,0.5,7.8,11.7,3.2,45,28,4.9,2003-02-08
13919,2003,2,9,1011.6,1016.0,17.0,9.0,2.0,9.5,14.5,5.0,68,47,9.7,2003-02-09
13920,2003,2,10,1016.7,1021.1,2.5,2.0,0.5,10.3,12.9,8.1,68,47,2.7,2003-02-10
13921,2003,2,11,1008.4,1012.7,6.5,2.0,0.5,8.7,9.8,8.1,85,78,0.0,2003-02-11
13922,2003,2,12,1009.6,1014.0,0.0,0.0,0.0,6.8,8.9,4.3,39,23,0.0,2003-02-12
13923,2003,2,13,1013.5,1018.0,0.0,0.0,0.0,6.2,10.1,2.8,46,28,6.3,2003-02-13
13924,2003,2,14,1014.4,1018.8,0.0,0.0,0.0,7.7,13.1,3.6,34,19,7.3,2003-02-14
13925,2003,2,15,1017.0,1021.4,0.0,0.0,0.0,7.2,10.5,3.6,46,28,8.2,2003-02-15
13926,2003,2,16,1007.5,1011.9,13.0,3.5,1.0,5.2,8.5,2.2,74,53,0.0,2003-02-16
13927,2003,2,17,1012.5,1016.9,0.0,0.0,0.0,8.2,13.0,2.6,40,22,9.9,2003-02-17
13928,2003,2,18,1013.3,1017.7,2.5,1.5,0.5,5.3,7.2,2.9,56,32,0.0,2003-02-18
13929,2003,2,19,1010.3,1014.7,0.0,0.0,0.0,5.8,9.3,3.1,59,36,8.1,2003-02-19
13930,2003,2,20,1005.0,1009.4,0.5,0.5,0.5,5.9,8.3,3.4,64,35,0.1,2003-02-20
13931,2003,2,21,1014.2,1018.6,0.0,0.0,0.0,7.3,11.4,4.1,36,18,10.2,2003-02-21
13932,2003,2,22,1011.3,1015.8,0.0,0.0,0.0,5.4,6.9,4.1,68,59,0.0,2003-02-22
13933,2003,2,23,1007.6,1012.0,0.5,0.5,0.5,6.3,9.2,4.8,67,55,0.1,2003-02-23
13934,2003,2,24,1009.7,1014.2,10.5,2.0,0.5,3.3,5.5,2.0,78,60,0.0,2003-02-24
13935,2003,2,25,1014.9,1019.4,0.0,0.0,0.0,6.0,10.9,1.0,53,27,9.2,2003-02-25
13936,2003,2,26,1012.6,1017.0,0.0,0.0,0.0,9.1,14.3,4.2,47,36,7.9,2003-02-26
13937,2003,2,27,1013.5,1017.9,0.0,0.0,0.0,8.1,12.4,3.0,30,19,10.1,2003-02-27
13938,2003,2,28,1021.3,1025.7,0.0,0.0,0.0,6.3,10.7,1.7,32,6,10.4,2003-02-28
13939,2003,3,1,1006.6,1011.0,65.5,20.0,5.0,4.9,8.7,3.2,68,41,0.0,2003-03-01
13940,2003,3,2,996.8,1001.1,3.0,3.5,1.0,10.7,14.1,5.2,39,19,7.6,2003-03-02
13941,2003,3,3,994.6,998.9,14.0,10.0,2.5,9.9,17.2,5.4,54,31,2.3,2003-03-03
13942,2003,3,4,1004.2,1008.6,0.0,0.0,0.0,4.9,8.3,1.9,27,14,9.7,2003-03-04
13943,2003,3,5,1020.1,1024.6,0.0,0.0,0.0,5.1,9.1,1.1,33,17,7.0,2003-03-05
13944,2003,3,6,1022.4,1026.9,4.0,2.0,0.5,4.8,7.2,2.4,58,37,0.0,2003-03-06
13945,2003,3,7,999.9,1004.3,35.0,4.5,1.5,5.5,10.2,2.6,86,61,0.0,2003-03-07
13946,2003,3,8,996.4,1000.7,0.0,0.0,0.0,10.1,15.1,6.5,38,19,9.2,2003-03-08
13947,2003,3,9,1012.3,1016.8,0.0,0.0,0.0,6.9,11.0,3.6,34,19,10.8,2003-03-09
13948,2003,3,10,1019.2,1023.7,0.0,0.0,0.0,5.9,10.3,2.6,30,18,10.4,2003-03-10
13949,2003,3,11,1020.9,1025.4,0.0,0.0,0.0,5.0,9.2,2.4,30,19,10.8,2003-03-11
13950,2003,3,12,1024.1,1028.5,0.0,0.0,0.0,6.1,11.1,1.5,28,18,10.6,2003-03-12
13951,2003,3,13,1024.0,1028.4,0.0,0.0,0.0,6.0,10.1,2.8,40,26,9.2,2003-03-13
13952,2003,3,14,1022.4,1026.8,0.0,0.0,0.0,7.2,11.7,3.5,51,17,8.6,2003-03-14
13953,2003,3,15,1016.6,1021.0,0.0,0.0,0.0,7.7,10.2,6.3,65,53,0.0,2003-03-15
13954,2003,3,16,1015.6,1020.0,10.0,2.5,0.5,8.5,12.3,5.6,67,34,6.0,2003-03-16
13955,2003,3,17,1009.6,1014.0,4.0,1.5,0.5,5.8,7.6,4.2,79,68,0.0,2003-03-17
13956,2003,3,18,1012.3,1016.7,2.5,1.0,0.5,6.7,10.3,3.9,63,42,2.3,2003-03-18
13957,2003,3,19,1010.5,1014.9,0.5,1.0,0.5,7.6,11.9,3.5,56,32,6.2,2003-03-19
13958,2003,3,20,1013.8,1018.2,0.0,0.0,0.0,8.4,13.0,5.1,30,18,11.2,2003-03-20
13959,2003,3,21,1020.8,1025.3,0.0,0.0,0.0,7.5,11.6,3.7,37,21,10.7,2003-03-21
13960,2003,3,22,1021.3,1025.8,0.5,0.5,0.5,7.2,9.3,4.9,59,51,0.0,2003-03-22
13961,2003,3,23,1019.6,1023.9,0.0,0.5,0.0,10.7,14.8,5.9,56,37,10.4,2003-03-23
13962,2003,3,24,1015.5,1019.8,0.0,0.5,0.0,14.1,19.1,8.1,52,22,10.5,2003-03-24
13963,2003,3,25,1009.5,1013.8,20.5,3.5,1.0,11.3,14.2,9.8,84,72,0.0,2003-03-25
13964,2003,3,26,1010.9,1015.2,0.0,0.0,0.0,14.4,18.8,10.2,46,19,10.7,2003-03-26
13965,2003,3,27,1004.4,1008.7,0.0,0.0,0.0,15.4,20.4,9.6,56,37,8.5,2003-03-27
13966,2003,3,28,1000.6,1004.9,0.0,0.0,0.0,14.7,18.1,11.2,28,17,9.8,2003-03-28
13967,2003,3,29,1003.9,1008.3,0.0,0.0,0.0,10.5,13.2,7.8,42,25,2.0,2003-03-29
13968,2003,3,30,1010.8,1015.2,0.0,0.0,0.0,10.9,14.4,6.6,41,26,8.4,2003-03-30
13969,2003,3,31,1006.9,1011.2,0.0,0.0,0.0,14.5,20.0,8.1,50,25,10.9,2003-03-31
13970,2003,4,1,1010.9,1015.2,0.0,0.0,0.0,13.5,17.4,10.4,45,22,9.4,2003-04-01
13971,2003,4,2,1010.4,1014.8,15.5,3.0,1.0,9.8,10.7,8.5,78,56,0.0,2003-04-02
13972,2003,4,3,1011.1,1015.5,0.0,0.0,0.0,10.2,13.9,7.0,54,28,8.1,2003-04-03
13973,2003,4,4,1009.9,1014.2,2.5,2.0,0.5,9.8,14.0,6.0,55,36,6.2,2003-04-04
13974,2003,4,5,1000.0,1004.4,55.5,6.0,1.5,6.9,9.1,5.6,85,79,0.0,2003-04-05
13975,2003,4,6,1005.1,1009.4,1.5,2.0,0.5,11.1,15.8,6.0,43,21,11.7,2003-04-06
13976,2003,4,7,1015.3,1019.7,0.0,0.0,0.0,14.0,20.1,7.4,40,9,9.3,2003-04-07
13977,2003,4,8,1005.5,1009.7,17.5,11.5,4.0,17.0,20.8,15.1,70,52,0.8,2003-04-08
13978,2003,4,9,1003.0,1007.2,1.0,0.5,0.5,15.1,20.7,9.1,44,23,9.1,2003-04-09
13979,2003,4,10,1020.6,1024.9,0.0,0.0,0.0,10.9,14.4,6.8,34,20,11.4,2003-04-10
13980,2003,4,11,1021.0,1025.4,0.0,0.0,0.0,12.8,15.9,8.1,54,43,1.9,2003-04-11
13981,2003,4,12,1007.0,1011.3,5.5,2.5,1.0,16.6,19.6,14.1,72,56,2.1,2003-04-12
13982,2003,4,13,1000.0,1004.2,0.0,0.5,0.5,18.2,23.9,13.4,71,42,10.0,2003-04-13
13983,2003,4,14,1010.8,1015.1,0.0,0.0,0.0,14.9,18.1,12.5,48,37,1.1,2003-04-14
13984,2003,4,15,1016.2,1020.5,4.0,1.0,0.5,11.9,12.9,11.2,71,52,0.0,2003-04-15
13985,2003,4,16,1019.6,1023.9,0.5,0.5,0.5,15.6,20.6,11.6,64,39,8.3,2003-04-16
13986,2003,4,17,1016.6,1020.8,0.0,0.0,0.0,18.3,22.5,13.2,63,45,10.9,2003-04-17
13987,2003,4,18,1010.7,1014.9,0.0,0.0,0.0,20.3,26.1,14.8,57,31,9.6,2003-04-18
13988,2003,4,19,1003.7,1007.8,0.0,0.0,0.0,21.5,26.0,18.3,54,38,4.6,2003-04-19
13989,2003,4,20,1007.4,1011.7,0.0,0.0,0.0,13.7,21.1,10.3,81,64,0.0,2003-04-20
13990,2003,4,21,1006.7,1011.0,0.5,0.5,0.5,12.3,18.9,9.9,64,31,3.4,2003-04-21
13991,2003,4,22,1021.1,1025.4,0.0,0.0,0.0,13.4,17.7,10.5,40,21,11.5,2003-04-22
13992,2003,4,23,1015.3,1019.6,1.5,0.5,0.5,15.5,17.5,13.2,69,59,0.0,2003-04-23
13993,2003,4,24,1007.0,1011.2,0.0,0.5,0.0,18.7,21.5,16.3,73,64,0.0,2003-04-24
13994,2003,4,25,1009.9,1014.2,1.5,1.0,1.0,15.9,17.7,14.0,76,66,0.0,2003-04-25
13995,2003,4,26,999.1,1003.2,7.0,4.5,2.0,20.6,27.9,14.1,70,49,3.2,2003-04-26
13996,2003,4,27,1012.6,1016.8,0.5,0.5,0.5,16.5,21.0,13.0,60,37,7.0,2003-04-27
13997,2003,4,28,1017.6,1021.8,0.0,0.0,0.0,18.3,22.9,13.3,57,29,12.1,2003-04-28
13998,2003,4,29,1014.0,1018.2,0.0,0.0,0.0,19.5,23.8,15.0,65,48,10.9,2003-04-29
13999,2003,4,30,1000.3,1004.5,6.5,6.0,3.0,18.9,22.8,15.3,62,20,0.0,2003-04-30
14000,2003,5,1,1014.7,1019.0,0.0,0.0,0.0,15.4,19.5,12.2,29,13,12.6,2003-05-01
14001,2003,5,2,1015.3,1019.5,0.0,0.0,0.0,17.4,21.2,12.1,55,43,8.8,2003-05-02
14002,2003,5,3,1010.1,1014.3,0.5,0.5,0.5,20.3,25.0,16.6,65,37,8.1,2003-05-03
14003,2003,5,4,1008.6,1012.8,0.0,0.0,0.0,21.2,25.5,17.5,70,47,8.6,2003-05-04
14004,2003,5,5,1011.4,1015.6,0.0,0.0,0.0,19.6,24.2,16.2,60,39,8.7,2003-05-05
14005,2003,5,6,1012.0,1016.3,0.0,0.0,0.0,19.8,24.0,15.7,64,54,4.3,2003-05-06
14006,2003,5,7,1006.4,1010.5,0.0,0.0,0.0,22.4,25.5,19.3,73,62,3.1,2003-05-07
14007,2003,5,8,997.6,1001.7,4.0,1.0,0.5,21.0,26.9,11.3,75,50,0.0,2003-05-08
14008,2003,5,9,1012.4,1016.7,0.5,0.5,0.5,14.1,18.4,10.5,45,27,9.1,2003-05-09
14009,2003,5,10,1018.3,1022.6,0.0,0.0,0.0,16.2,20.1,11.8,47,28,11.2,2003-05-10
14010,2003,5,11,1021.4,1025.7,0.0,0.0,0.0,18.4,22.0,15.1,55,35,3.7,2003-05-11
14011,2003,5,12,1021.8,1026.0,3.0,2.5,2.0,18.3,21.1,16.2,70,53,0.3,2003-05-12
14012,2003,5,13,1019.3,1023.5,0.0,0.0,0.0,20.1,23.0,16.5,63,45,5.3,2003-05-13
14013,2003,5,14,1015.0,1019.2,3.0,2.5,1.0,20.3,24.0,17.3,63,46,0.5,2003-05-14
14014,2003,5,15,1004.7,1008.9,22.5,2.5,1.0,16.9,17.9,15.8,86,69,0.0,2003-05-15
14015,2003,5,16,1003.3,1007.5,3.5,1.0,0.5,16.9,18.6,15.2,78,68,0.0,2003-05-16
14016,2003,5,17,1008.7,1013.0,0.0,0.0,0.0,15.4,17.0,13.7,68,54,0.0,2003-05-17
14017,2003,5,18,1007.4,1011.7,0.0,0.0,0.0,17.2,20.5,15.1,66,54,0.1,2003-05-18
14018,2003,5,19,1007.1,1011.3,8.0,2.0,1.0,17.1,18.1,16.3,81,73,0.0,2003-05-19
14019,2003,5,20,1005.9,1010.1,44.0,24.5,10.0,18.3,21.9,15.9,79,65,0.0,2003-05-20
14020,2003,5,21,1007.5,1011.6,3.5,2.5,1.0,19.9,24.5,15.7,62,34,8.1,2003-05-21
14021,2003,5,22,1012.2,1016.4,0.0,0.0,0.0,19.2,24.9,15.6,63,42,9.5,2003-05-22
14022,2003,5,23,1015.9,1020.2,0.0,0.0,0.0,17.6,21.1,15.1,64,54,0.8,2003-05-23
14023,2003,5,24,1017.6,1021.8,0.0,0.0,0.0,18.8,23.2,15.5,62,44,4.1,2003-05-24
14024,2003,5,25,1017.4,1021.7,0.0,0.0,0.0,17.5,21.7,14.1,63,45,6.1,2003-05-25
14025,2003,5,26,1014.3,1018.5,1.5,1.0,0.5,17.2,19.9,13.9,72,58,0.0,2003-05-26
14026,2003,5,27,1012.1,1016.3,6.5,3.5,2.5,18.7,23.3,16.3,77,54,0.2,2003-05-27
14027,2003,5,28,1014.1,1018.2,0.0,0.0,0.0,21.9,26.1,18.0,62,38,10.7,2003-05-28
14028,2003,5,29,1016.7,1020.8,0.0,0.0,0.0,22.4,26.8,18.4,59,37,12.9,2003-05-29
14029,2003,5,30,1014.6,1018.8,0.0,0.0,0.0,22.4,26.3,19.8,53,39,8.8,2003-05-30
14030,2003,5,31,1001.8,1006.0,72.0,17.5,5.0,21.4,23.6,18.9,80,62,0.0,2003-05-31
14031,2003,6,1,991.9,996.0,3.0,1.5,1.0,22.9,25.5,20.4,67,37,1.4,2003-06-01
14032,2003,6,2,1001.4,1005.5,0.0,0.0,0.0,22.0,25.2,18.8,47,31,3.6,2003-06-02
14033,2003,6,3,1007.7,1011.9,0.0,0.0,0.0,22.0,26.7,17.1,62,37,5.9,2003-06-03
14034,2003,6,4,1006.2,1010.4,3.5,1.0,0.5,20.4,23.5,17.1,73,51,0.0,2003-06-04
14035,2003,6,5,1002.3,1006.5,0.0,0.5,0.0,22.8,28.1,17.6,54,29,11.5,2003-06-05
14036,2003,6,6,1006.4,1010.5,0.0,0.0,0.0,21.8,26.6,17.1,67,54,9.3,2003-06-06
14037,2003,6,7,1008.2,1012.4,0.0,0.0,0.0,22.8,25.0,20.7,67,50,2.0,2003-06-07
14038,2003,6,8,1011.1,1015.2,0.0,0.0,0.0,22.1,26.0,17.8,66,47,9.7,2003-06-08
14039,2003,6,9,1015.1,1019.3,0.0,0.0,0.0,19.8,23.6,17.2,69,50,3.1,2003-06-09
14040,2003,6,10,1013.0,1017.2,0.0,0.0,0.0,20.3,24.8,16.4,66,45,2.6,2003-06-10
14041,2003,6,11,1009.0,1013.2,0.5,0.5,0.5,21.3,25.2,19.1,68,40,1.2,2003-06-11
14042,2003,6,12,1005.3,1009.5,16.0,2.5,1.0,21.4,23.9,19.0,87,78,0.9,2003-06-12
14043,2003,6,13,1000.4,1004.4,0.0,0.0,0.0,25.0,27.9,22.7,79,70,2.6,2003-06-13
14044,2003,6,14,1001.1,1005.1,5.5,4.0,1.5,25.5,30.3,21.0,73,53,2.2,2003-06-14
14045,2003,6,15,1006.7,1010.8,0.5,0.5,0.5,22.6,24.7,20.6,76,65,0.0,2003-06-15
14046,2003,6,16,1009.2,1013.3,0.0,0.0,0.0,23.7,25.8,21.7,75,63,0.0,2003-06-16
14047,2003,6,17,1009.0,1013.1,9.0,3.5,2.0,23.4,24.8,22.5,81,73,0.0,2003-06-17
14048,2003,6,18,1007.3,1011.4,1.5,1.0,0.5,24.0,27.0,22.5,79,66,0.7,2003-06-18
14049,2003,6,19,1005.1,1009.1,0.0,0.0,0.0,25.9,29.9,22.4,72,57,6.9,2003-06-19
14050,2003,6,20,999.2,1003.3,0.0,0.0,0.0,27.7,30.5,25.1,62,48,3.9,2003-06-20
14051,2003,6,21,1004.7,1008.8,0.0,0.0,0.0,28.6,33.3,24.8,43,28,11.4,2003-06-21
14052,2003,6,22,1007.2,1011.3,0.0,0.0,0.0,26.8,31.1,21.6,47,34,6.1,2003-06-22
14053,2003,6,23,1005.4,1009.5,0.5,0.5,0.5,21.6,23.6,20.6,77,70,0.0,2003-06-23
14054,2003,6,24,1000.4,1004.5,5.0,2.5,1.0,22.7,25.7,21.0,80,66,0.0,2003-06-24
14055,2003,6,25,996.9,1001.0,20.0,8.0,2.5,23.2,25.5,21.8,79,62,0.7,2003-06-25
14056,2003,6,26,1000.6,1004.7,12.5,10.5,2.5,20.7,23.8,18.7,73,64,0.0,2003-06-26
14057,2003,6,27,1002.6,1006.7,0.0,0.0,0.0,23.4,28.1,18.7,69,51,7.7,2003-06-27
14058,2003,6,28,996.9,1001.0,7.0,2.0,0.5,22.4,24.1,19.7,84,77,0.0,2003-06-28
14059,2003,6,29,998.5,1002.6,0.5,0.5,0.5,24.3,28.5,19.6,72,53,3.4,2003-06-29
14060,2003,6,30,1001.7,1005.8,0.0,0.0,0.0,25.5,28.8,22.2,66,52,6.8,2003-06-30
14061,2003,7,1,1004.1,1008.2,3.5,1.5,1.0,21.6,23.6,19.1,78,70,0.2,2003-07-01
14062,2003,7,2,1006.8,1010.9,0.0,0.5,0.0,22.5,26.8,19.2,70,51,4.5,2003-07-02
14063,2003,7,3,1008.2,1012.4,7.5,4.5,1.5,22.8,26.7,19.7,73,53,0.8,2003-07-03
14064,2003,7,4,996.0,1000.1,21.0,12.0,3.0,24.7,29.3,21.7,75,57,4.2,2003-07-04
14065,2003,7,5,1002.1,1006.1,0.0,0.0,0.0,24.5,29.0,20.6,61,39,8.9,2003-07-05
14066,2003,7,6,1006.4,1010.5,0.5,0.5,0.5,21.2,24.6,18.5,74,64,0.4,2003-07-06
14067,2003,7,7,1006.0,1010.1,4.0,2.5,0.5,22.3,24.7,20.4,83,75,0.0,2003-07-07
14068,2003,7,8,1008.3,1012.5,1.0,0.5,0.5,20.0,21.6,18.5,84,75,0.0,2003-07-08
14069,2003,7,9,1011.5,1015.7,0.0,0.0,0.0,21.3,24.3,18.6,74,63,0.0,2003-07-09
14070,2003,7,10,1007.5,1011.7,2.5,1.0,0.5,23.0,25.4,20.8,86,77,0.0,2003-07-10
14071,2003,7,11,1002.9,1007.0,1.0,1.0,0.5,27.3,31.9,24.4,74,57,5.6,2003-07-11
14072,2003,7,12,1002.3,1006.3,5.0,2.5,0.5,25.8,30.7,22.2,75,53,3.8,2003-07-12
14073,2003,7,13,1002.3,1006.4,7.5,2.5,1.0,20.6,22.4,18.6,81,75,0.0,2003-07-13
14074,2003,7,14,997.9,1002.0,33.5,8.5,2.5,19.5,21.8,18.2,80,69,0.0,2003-07-14
14075,2003,7,15,1001.1,1005.3,0.0,0.0,0.0,21.5,24.9,18.2,68,59,1.1,2003-07-15
14076,2003,7,16,1004.8,1008.9,0.0,0.0,0.0,23.0,26.5,21.0,71,58,0.7,2003-07-16
14077,2003,7,17,1009.2,1013.4,0.0,0.0,0.0,22.7,26.7,19.9,67,55,1.1,2003-07-17
14078,2003,7,18,1011.1,1015.2,0.0,0.0,0.0,22.0,25.0,19.4,74,61,0.0,2003-07-18
14079,2003,7,19,1009.9,1014.1,0.0,0.0,0.0,23.8,26.3,21.2,74,61,0.3,2003-07-19
14080,2003,7,20,1008.4,1012.5,0.0,0.0,0.0,24.9,27.3,22.8,76,70,0.8,2003-07-20
14081,2003,7,21,1006.1,1010.2,18.5,13.0,6.5,23.9,25.7,22.1,82,73,0.9,2003-07-21
14082,2003,7,22,1011.7,1015.9,0.0,0.0,0.0,21.5,23.2,18.5,74,64,0.0,2003-07-22
14083,2003,7,23,1012.9,1017.1,6.0,2.0,0.5,19.4,22.0,18.3,77,69,0.0,2003-07-23
14084,2003,7,24,1005.3,1009.4,31.5,13.0,3.5,21.8,25.8,17.7,80,65,0.0,2003-07-24
14085,2003,7,25,1003.7,1007.9,10.5,5.5,1.5,22.8,26.6,19.2,79,65,0.0,2003-07-25
14086,2003,7,26,1004.1,1008.3,4.5,3.0,1.0,22.5,26.7,19.0,69,53,0.6,2003-07-26
14087,2003,7,27,1008.3,1012.4,0.0,0.0,0.0,22.6,27.3,18.2,62,50,6.1,2003-07-27
14088,2003,7,28,1009.7,1013.8,0.0,0.0,0.0,22.1,25.7,17.9,69,59,4.4,2003-07-28
14089,2003,7,29,1004.4,1008.5,5.0,8.5,2.0,24.4,26.4,22.6,76,65,0.2,2003-07-29
14090,2003,7,30,998.5,1002.5,24.5,19.0,5.5,25.2,27.1,22.6,81,68,0.2,2003-07-30
14091,2003,7,31,1001.6,1005.6,0.0,0.0,0.0,26.6,30.9,23.2,71,48,3.4,2003-07-31
14092,2003,8,1,1005.5,1009.5,0.0,0.0,0.0,24.6,28.4,22.1,76,63,1.7,2003-08-01
14093,2003,8,2,1006.3,1010.4,0.0,0.0,0.0,27.3,31.4,23.9,72,59,5.0,2003-08-02
14094,2003,8,3,1005.8,1009.8,0.0,0.0,0.0,28.8,32.0,25.5,66,56,9.6,2003-08-03
14095,2003,8,4,1005.2,1009.2,0.0,0.0,0.0,29.6,33.4,26.4,67,54,11.8,2003-08-04
14096,2003,8,5,1006.1,1010.1,28.5,17.5,7.5,28.4,33.3,24.5,72,55,5.8,2003-08-05
14097,2003,8,6,1007.4,1011.5,0.0,0.0,0.0,27.5,31.0,24.3,73,57,1.7,2003-08-06
14098,2003,8,7,1005.4,1009.4,0.0,0.0,0.0,27.6,31.3,24.1,73,58,3.9,2003-08-07
14099,2003,8,8,999.9,1004.0,0.5,0.5,0.5,28.1,31.0,25.9,72,56,2.4,2003-08-08
14100,2003,8,9,989.7,993.7,24.0,6.5,3.0,27.2,29.0,25.0,78,67,0.0,2003-08-09
14101,2003,8,10,998.6,1002.6,0.0,0.0,0.0,28.5,32.5,25.6,67,45,11.0,2003-08-10
14102,2003,8,11,1001.9,1005.9,0.0,0.0,0.0,28.4,31.4,26.4,61,44,11.9,2003-08-11
14103,2003,8,12,1001.7,1005.7,0.5,0.5,0.5,27.1,32.1,21.9,68,50,2.5,2003-08-12
14104,2003,8,13,1009.2,1013.3,7.5,5.5,2.5,23.8,27.2,21.1,71,53,1.6,2003-08-13
14105,2003,8,14,1009.8,1014.0,72.0,11.5,3.0,19.9,22.8,18.6,87,76,0.0,2003-08-14
14106,2003,8,15,1010.3,1014.5,151.0,19.0,4.0,19.5,20.7,18.4,89,85,0.0,2003-08-15
14107,2003,8,16,1015.4,1019.6,47.0,8.0,2.5,19.3,20.2,18.4,88,85,0.0,2003-08-16
14108,2003,8,17,1015.3,1019.5,10.5,5.0,1.5,19.9,21.6,18.4,88,80,0.0,2003-08-17
14109,2003,8,18,1010.6,1014.8,0.5,0.5,0.5,22.0,26.4,19.3,82,68,0.0,2003-08-18
14110,2003,8,19,1011.6,1015.7,1.0,0.5,0.5,22.1,24.6,20.6,81,69,0.0,2003-08-19
14111,2003,8,20,1012.2,1016.3,0.0,0.0,0.0,24.2,27.7,21.0,75,60,0.0,2003-08-20
14112,2003,8,21,1011.6,1015.6,0.0,0.0,0.0,27.0,30.5,24.1,72,57,4.3,2003-08-21
14113,2003,8,22,1010.4,1014.4,0.0,0.0,0.0,28.6,32.5,25.4,69,51,9.7,2003-08-22
14114,2003,8,23,1005.6,1009.7,0.0,0.0,0.0,29.2,34.1,25.5,69,48,10.9,2003-08-23
14115,2003,8,24,1005.5,1009.6,0.0,0.0,0.0,29.9,34.3,26.2,68,46,10.8,2003-08-24
14116,2003,8,25,1005.1,1009.1,0.0,0.0,0.0,29.8,33.7,26.5,64,47,8.9,2003-08-25
14117,2003,8,26,1003.7,1007.7,0.0,0.0,0.0,29.1,31.9,27.1,66,57,0.7,2003-08-26
14118,2003,8,27,1005.0,1009.1,27.0,23.5,10.0,25.2,28.5,22.3,73,57,2.9,2003-08-27
14119,2003,8,28,1005.9,1010.0,0.0,0.0,0.0,24.9,28.4,21.6,72,59,1.4,2003-08-28
14120,2003,8,29,1002.1,1006.1,0.0,0.0,0.0,28.9,33.9,23.9,64,47,8.6,2003-08-29
14121,2003,8,30,1006.9,1011.0,0.0,0.0,0.0,25.8,27.8,22.9,62,53,0.7,2003-08-30
14122,2003,8,31,1005.9,1010.0,0.0,0.0,0.0,24.0,29.7,20.5,69,54,2.5,2003-08-31
14123,2003,9,1,1012.0,1016.2,0.0,0.0,0.0,22.2,25.2,19.9,80,70,0.0,2003-09-01
14124,2003,9,2,1013.3,1017.5,0.0,0.0,0.0,26.3,30.0,22.0,72,57,3.4,2003-09-02
14125,2003,9,3,1010.8,1014.8,29.0,27.5,21.0,28.7,33.4,24.1,71,51,5.8,2003-09-03
14126,2003,9,4,1011.5,1015.6,0.5,0.5,0.5,25.9,29.0,22.7,58,36,5.4,2003-09-04
14127,2003,9,5,1010.8,1014.9,0.0,0.0,0.0,26.2,30.8,23.0,57,23,10.3,2003-09-05
14128,2003,9,6,1004.5,1008.5,0.0,0.0,0.0,27.7,31.5,23.2,63,49,6.2,2003-09-06
14129,2003,9,7,1010.7,1014.9,0.0,0.0,0.0,22.8,27.6,21.4,71,62,0.0,2003-09-07
14130,2003,9,8,1012.0,1016.1,0.0,0.0,0.0,23.9,27.0,21.1,72,63,0.2,2003-09-08
14131,2003,9,9,1008.5,1012.5,0.0,0.0,0.0,27.7,32.3,22.9,67,56,11.3,2003-09-09
14132,2003,9,10,1006.7,1010.8,0.0,0.0,0.0,29.4,33.3,26.8,63,46,7.9,2003-09-10
14133,2003,9,11,1009.6,1013.6,0.0,0.0,0.0,29.3,33.2,26.4,66,54,8.8,2003-09-11
14134,2003,9,12,1010.6,1014.6,0.0,0.0,0.0,29.4,34.1,26.2,66,42,9.6,2003-09-12
14135,2003,9,13,1003.6,1007.7,0.0,0.0,0.0,29.4,34.3,25.4,66,48,7.3,2003-09-13
14136,2003,9,14,1004.5,1008.5,0.0,0.0,0.0,28.9,33.4,26.5,52,30,7.3,2003-09-14
14137,2003,9,15,1008.5,1012.6,0.0,0.0,0.0,27.6,32.4,24.0,53,31,8.2,2003-09-15
14138,2003,9,16,1012.9,1017.0,0.0,0.0,0.0,24.6,28.5,22.3,63,53,2.5,2003-09-16
14139,2003,9,17,1012.3,1016.4,0.0,0.0,0.0,26.5,31.2,22.9,61,46,10.2,2003-09-17
14140,2003,9,18,1009.1,1013.2,0.0,0.0,0.0,26.8,30.4,23.3,67,46,4.4,2003-09-18
14141,2003,9,19,1003.1,1007.1,0.0,0.0,0.0,27.9,31.8,23.8,59,45,9.2,2003-09-19
